_unit_id,airline_sentiment,airline,text
681460867,negative,US Airways,@USAirways @AmericanAir on hold for 8 hours yesterday w o speaking to an agent on hold again w 2 phones 30 mins let the bashing begin
681677937,negative,American,@AmericanAir No I watched these bags be abandoned at depart gate Watched for &gt;40 mins until owner returned 20 mins after I reported
681678801,negative,American,@AmericanAir 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend
681457372,negative,Delta,@JetBlue Definitely no note from whoever stole from me
681455335,negative,Southwest,@SouthwestAir Pls help On hold 4 long time now Travelling 4 business and flight 2 ORF from MCI was Cancelled Flightled Need to get out there ASAP
681456737,negative,Southwest,@SouthwestAir I have had 4 flights Cancelled Flightled through yall Im sick of it
681454971,negative,Southwest,@SouthwestAir it was not still don't know where skis are and cannot get a call back from bag svc at airport left several msgs
681462006,negative,US Airways,@USAirways This is the last time I use your airline I promise that
681461367,negative,US Airways,@USAirways I know you're dealing with the weather but @PHLAirport is a hot mess Pls send reinforcements
681461904,negative,US Airways,All followers please note that @USAirways is not taking customer service calls nor responding by helping via soc media #dontflyusairways
681449451,negative,United,@united we would how do I contact you to discuss A few poor experiences with customer service but would give it a shot
681451784,negative,United,@united Total BS have 1st class seats for connecting flight Your crew Late Flight We miss connection Had next plane Yet u don't honor it
681460928,negative,US Airways,@USAirways how do I get off my plane and wait over an hour and a half to speak to someone about reFlight Booking Problems
681451089,negative,United,@united Please follow FAA guidelines regarding bumping It is NOT acceptable to give a $300 voucher for an $800 fare when you've
681454945,negative,Southwest,@SouthwestAir I will be calling someone on Monday in customer relations Very disappointed in how I was treated by customer service
681449800,negative,United,@united at what pt do u just Cancelled Flight Finally got stndby 4 1pm flight What a day #missedWork #clientNotHappy
681462691,negative,US Airways,@USAirways strikes again lost bags And two of them #theworst
681459321,negative,Delta,@JetBlue is flight 51 on 4 24 15 moved back When I booked it said we arrive 11 31 but now it says 12 08
681455207,negative,Southwest,@SouthwestAir I always brag about ur service but very disappointed today Apparently I'll be sleeping on floor of Dallas airport tonight
681461496,negative,US Airways,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons
681460855,negative,US Airways,@USAirways @AmericanAir Burned a lot of time and cell minutes working through this flight issue hopefully we fly home in the morning
681461114,negative,US Airways,@USAirways @AmericanAir Sitting at the gate on Flight 719 for an hour due to computers being down What backup plan is in place for this
681452594,negative,United,@united I will be calling customer service 2 delayed flights today now luggage misplaced a disaster across the board
681455457,negative,Southwest,@SouthwestAir sucks Passengers leaving the plane to make room luggage checking luggage and getting back on Delayed flights to same city
681461997,negative,US Airways,@USAirways i thought @united was the worst airline but nah You guys are far worse Is @Delta the only decent airline out there
681678362,negative,American,@AmericanAir because your plane's toilet wasn't working and they needed gas This is flight 1081 leaving Dulles going to LAX Do some
681461587,negative,US Airways,@USAirways Are you guys awake Need help with delayed flight to get protected on Late Flightr flight from PHL
681455171,negative,Southwest,@SouthwestAir Thank you AH Still wish someone picked up the phone 3hrs dead phone Taking your tweet as a refund confirmation
681461617,negative,US Airways,@USAirways Your customer service is non existent terrible Dozens waiting for bags not placed on our flight no staff anywhere #neveragain
681449647,negative,United,@united I will but right now I'm to angry
681463114,negative,US Airways,@USAirways missing my reservations due to a Cancelled Flightled flight Make it right by giving me first class tomorrow Make your customers happy
681679742,negative,American,@AmericanAir Nah just horrible dining options outside of club Luckily Manuel in the Admirals can make a Bloody Mary
681449986,negative,United,@united now you have Cancelled Flightled my wife and daughter's flt What's going on Follow me so I can dm details
681451524,negative,United,@united says @USAirways is the final carrier Us air doesnt have it I want my bag Not a claim not an im sorry I want my clothes
681461687,negative,US Airways,@USAirways so far no call back
681461767,negative,US Airways,@USAirways AND my rebooked flt isn't until Monday AND I don't get a voucher for a hotel Never again US airways
681455404,negative,Southwest,@SouthwestAir been on hold so long to rebook my Cancelled Flightled flight I had enough time to rebook with @USAirways instead Lots of room there
681456576,negative,Southwest,@SouthwestAir All I requested was a refund of my Reward Points that I used to purchase the flight and he refused
681679524,negative,American,@AmericanAir we are waiting flight 919 We are at JFK for about 24h #NewYork #919 #viracopos #AmericanAirlines
681454902,negative,Southwest,@SouthwestAir wifi is the worst $8 investment I have ever made
681678049,negative,American,@AmericanAir should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours
681460917,negative,US Airways,@USAirways Storm or no storm your customer service is a joke 6 hour wait time to speak to someone I will never fly your airline again
681459078,negative,Delta,@jetblue is giving me false hope of ever getting home
681459391,negative,Delta,@JetBlue 2 hour delay while sitting on the plane and you still wanna charge me for beer Nah I'm good
681677648,negative,American,@AmericanAir I was rebooked on a flight that was too Late Flight for my connection
